parameter,delta,seed,z_value,gap_percent,service_level,avg_inventory,low_rotation_inventory,elapsed_seconds,n_evaluations,is_feasible,instance_name
demand_variability,-0.5,29,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,140.43669652938843,5848,True,medium_seed42_demvar_-50%
demand_variability,-0.25,1,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,131.2400164604187,5685,True,medium_seed42_demvar_-25%
demand_variability,-0.5,30,551742773.3859552,-0.023780446726686992,56.48477275536037,17934.812012978735,0.0,167.6397397518158,6941,True,medium_seed42_demvar_-50%
demand_variability,-0.25,2,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,134.61335945129395,5727,True,medium_seed42_demvar_-25%
demand_variability,-0.25,3,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,146.6438558101654,6354,True,medium_seed42_demvar_-25%
demand_variability,-0.25,4,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,162.31603384017944,6973,True,medium_seed42_demvar_-25%
demand_variability,-0.25,6,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,137.25871443748474,5963,True,medium_seed42_demvar_-25%
demand_variability,-0.25,5,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,160.10636377334595,6976,True,medium_seed42_demvar_-25%
demand_variability,-0.25,7,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,138.45078945159912,6274,True,medium_seed42_demvar_-25%
demand_variability,-0.25,8,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,142.39494824409485,6465,True,medium_seed42_demvar_-25%
demand_variability,-0.25,9,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,129.11444330215454,5959,True,medium_seed42_demvar_-25%
demand_variability,-0.25,10,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,121.25059771537781,5729,True,medium_seed42_demvar_-25%
demand_variability,-0.25,11,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,119.09683609008789,5844,True,medium_seed42_demvar_-25%
demand_variability,-0.25,13,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,105.68529725074768,5336,True,medium_seed42_demvar_-25%
demand_variability,-0.25,12,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,114.47708368301392,5731,True,medium_seed42_demvar_-25%
demand_variability,-0.25,14,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,124.97336173057556,6466,True,medium_seed42_demvar_-25%
demand_variability,-0.25,15,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,122.84345817565918,6353,True,medium_seed42_demvar_-25%
demand_variability,-0.25,16,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,114.95233869552612,5958,True,medium_seed42_demvar_-25%
demand_variability,-0.25,17,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,137.32777619361877,7091,True,medium_seed42_demvar_-25%
demand_variability,-0.25,18,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,113.90341663360596,5800,True,medium_seed42_demvar_-25%
demand_variability,-0.25,19,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,104.33358597755432,5305,True,medium_seed42_demvar_-25%
demand_variability,-0.25,20,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,136.16284465789795,6974,True,medium_seed42_demvar_-25%
demand_variability,-0.25,21,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,103.25537037849426,5300,True,medium_seed42_demvar_-25%
demand_variability,-0.25,23,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,122.44395160675049,6314,True,medium_seed42_demvar_-25%
demand_variability,-0.25,22,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,127.87883687019348,6591,True,medium_seed42_demvar_-25%
demand_variability,-0.25,24,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,111.87169075012207,5806,True,medium_seed42_demvar_-25%
demand_variability,-0.25,25,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,113.69918775558472,5926,True,medium_seed42_demvar_-25%
demand_variability,-0.25,26,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,109.98551273345947,5767,True,medium_seed42_demvar_-25%
demand_variability,-0.25,27,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,109.81143689155579,5850,True,medium_seed42_demvar_-25%
demand_variability,-0.25,28,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,117.51548314094543,6278,True,medium_seed42_demvar_-25%
demand_variability,-0.25,29,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,109.26135039329529,5848,True,medium_seed42_demvar_-25%
demand_variability,0.25,1,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,106.61727237701416,5765,True,medium_seed42_demvar_+25%
demand_variability,-0.25,30,551741183.7950332,-0.023492274590953696,56.48477275536037,17935.25356601259,0.0,130.07144904136658,6941,True,medium_seed42_demvar_-25%
demand_variability,0.25,2,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,108.47400784492493,5767,True,medium_seed42_demvar_+25%
demand_variability,0.25,3,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,129.73919677734375,6893,True,medium_seed42_demvar_+25%
demand_variability,0.25,4,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,109.8474771976471,5846,True,medium_seed42_demvar_+25%
demand_variability,0.25,5,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,117.56198811531067,6272,True,medium_seed42_demvar_+25%
demand_variability,0.25,6,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,119.39563822746277,6311,True,medium_seed42_demvar_+25%
demand_variability,0.25,7,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,106.61706590652466,5647,True,medium_seed42_demvar_+25%
demand_variability,0.25,8,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,109.27709126472473,5803,True,medium_seed42_demvar_+25%
demand_variability,0.25,10,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,106.94419169425964,5729,True,medium_seed42_demvar_+25%
demand_variability,0.25,9,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,141.62635970115662,7597,True,medium_seed42_demvar_+25%
demand_variability,0.25,11,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,107.79324579238892,5804,True,medium_seed42_demvar_+25%
demand_variability,0.25,12,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,105.82023668289185,5731,True,medium_seed42_demvar_+25%
demand_variability,0.25,13,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,98.02507305145264,5336,True,medium_seed42_demvar_+25%
demand_variability,0.25,14,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,118.65593218803406,6466,True,medium_seed42_demvar_+25%
demand_variability,0.25,15,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,117.35544300079346,6353,True,medium_seed42_demvar_+25%
demand_variability,0.25,16,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,109.805912733078,5958,True,medium_seed42_demvar_+25%
demand_variability,0.25,18,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,103.42600965499878,5644,True,medium_seed42_demvar_+25%
demand_variability,0.25,17,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,130.35937213897705,7091,True,medium_seed42_demvar_+25%
demand_variability,0.25,19,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,104.58879804611206,5693,True,medium_seed42_demvar_+25%
demand_variability,0.25,20,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,97.15235257148743,5300,True,medium_seed42_demvar_+25%
demand_variability,0.25,21,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,106.81707429885864,5808,True,medium_seed42_demvar_+25%
demand_variability,0.25,22,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,118.23711776733398,6430,True,medium_seed42_demvar_+25%
demand_variability,0.25,24,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,106.3315851688385,5765,True,medium_seed42_demvar_+25%
demand_variability,0.25,23,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,117.41189384460449,6384,True,medium_seed42_demvar_+25%
demand_variability,0.25,26,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,93.64213037490845,5105,True,medium_seed42_demvar_+25%
demand_variability,0.25,25,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,106.67582368850708,5764,True,medium_seed42_demvar_+25%
demand_variability,0.25,27,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,107.47693920135498,5850,True,medium_seed42_demvar_+25%
demand_variability,0.25,28,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,121.53141522407532,6589,True,medium_seed42_demvar_+25%
demand_variability,0.25,29,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,110.35003781318665,5966,True,medium_seed42_demvar_+25%
demand_variability,0.5,1,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,95.87404775619507,5220,True,medium_seed42_demvar_+50%
demand_variability,0.5,2,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,106.72451591491699,5767,True,medium_seed42_demvar_+50%
demand_variability,0.25,30,550856531.4594746,0.13688367458655323,56.45193420059176,17963.889961730696,5441.653330435894,139.10509037971497,7525,True,medium_seed42_demvar_+25%
demand_variability,0.5,4,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,108.36387276649475,5846,True,medium_seed42_demvar_+50%
demand_variability,0.5,3,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,120.884601354599,6546,True,medium_seed42_demvar_+50%
demand_variability,0.5,5,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,109.3048963546753,5687,True,medium_seed42_demvar_+50%
demand_variability,0.5,6,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,121.48571920394897,6311,True,medium_seed42_demvar_+50%
demand_variability,0.5,7,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,120.71226763725281,6274,True,medium_seed42_demvar_+50%
demand_variability,0.5,8,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,109.37606143951416,5724,True,medium_seed42_demvar_+50%
demand_variability,0.5,10,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,116.93466711044312,5729,True,medium_seed42_demvar_+50%
demand_variability,0.5,9,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,131.04665112495422,6433,True,medium_seed42_demvar_+50%
demand_variability,0.5,11,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,130.62174916267395,6394,True,medium_seed42_demvar_+50%
demand_variability,0.5,12,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,117.50117063522339,5731,True,medium_seed42_demvar_+50%
demand_variability,0.5,13,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,121.56540369987488,5884,True,medium_seed42_demvar_+50%
demand_variability,0.5,14,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,132.353453874588,6348,True,medium_seed42_demvar_+50%
demand_variability,0.5,15,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,135.75380158424377,6588,True,medium_seed42_demvar_+50%
demand_variability,0.5,16,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,124.886873960495,6311,True,medium_seed42_demvar_+50%
demand_variability,0.5,18,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,112.0928053855896,5644,True,medium_seed42_demvar_+50%
demand_variability,0.5,17,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,117.44291162490845,5923,True,medium_seed42_demvar_+50%
demand_variability,0.5,19,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,110.87183952331543,5693,True,medium_seed42_demvar_+50%
demand_variability,0.5,21,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,113.99791216850281,5808,True,medium_seed42_demvar_+50%
demand_variability,0.5,20,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,137.10602355003357,7017,True,medium_seed42_demvar_+50%
demand_variability,0.5,22,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,122.89758086204529,6313,True,medium_seed42_demvar_+50%
demand_variability,0.5,24,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,111.34880137443542,5686,True,medium_seed42_demvar_+50%
demand_variability,0.5,25,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,115.0991461277008,5883,True,medium_seed42_demvar_+50%
demand_variability,0.5,23,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,125.10426664352417,6393,True,medium_seed42_demvar_+50%
demand_variability,0.5,26,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,101.3347864151001,5300,True,medium_seed42_demvar_+50%
demand_variability,0.5,27,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,101.61342477798462,5850,True,medium_seed42_demvar_+50%
demand_variability,0.5,28,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,100.4100661277771,5808,True,medium_seed42_demvar_+50%
demand_variability,0.5,30,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,83.46476173400879,5262,True,medium_seed42_demvar_+50%
demand_variability,0.5,29,549659210.8328503,0.35394231360931383,56.4048798259652,18016.879760669584,18159.835095382023,95.96871614456177,5966,True,medium_seed42_demvar_+50%
