algorithm,iteration,diversity_mean,diversity_std,n_runs
ga_sa,131,0.2197842354191471,0.020926071333351406,90
ga_sa,132,0.22097658758277763,0.021878240164785078,90
ga_sa,133,0.2196941212762043,0.02103359428935318,90
ga_sa,134,0.2158820534476234,0.022519307053285673,90
ga_sa,135,0.21712164081309324,0.021395943730891633,90
ga_sa,136,0.21452855299195586,0.01915117636629632,90
ga_sa,137,0.21444821887564605,0.01916441637909662,90
ga_sa,138,0.21408271905780313,0.020997378954402877,90
ga_sa,139,0.21670941622423104,0.021155825421134866,90
ga_sa,140,0.21435606881891453,0.021314309312540334,90
ga_sa,141,0.2158540309142973,0.0210748010670291,90
ga_sa,142,0.21438024055814076,0.019791326819421466,90
ga_sa,143,0.2158826101324552,0.019337585234349874,90
ga_sa,144,0.21312883366742644,0.0199540055235328,89
ga_sa,145,0.21304773446840997,0.021016287880928283,89
ga_sa,146,0.21348369933963962,0.022914983520669806,89
ga_sa,147,0.2142014610068746,0.024980487418281492,89
ga_sa,148,0.2153641371965827,0.022217174091970715,89
ga_sa,149,0.2154469392575006,0.02035461239161404,89
ga_sa,150,0.21836007148300332,0.01835730489676897,89
ga_sa,151,0.2181745519131297,0.018560334878736335,89
ga_sa,152,0.2148431653550652,0.02322178896330717,89
ga_sa,153,0.2142251442492002,0.022202588416642185,89
ga_sa,154,0.21747263743615425,0.01991061538578706,89
ga_sa,155,0.2180321277655079,0.02185316402778956,89
ga_sa,156,0.2169343427955064,0.02188452663598318,89
ga_sa,157,0.215289065450717,0.020878843570343173,89
ga_sa,158,0.21632746240356118,0.02113707219929749,89
ga_sa,159,0.21563097021244196,0.022303572802046364,89
ga_sa,160,0.21315336790300066,0.02091697537009987,89
ga_sa,161,0.2132864492557161,0.019624003725957108,89
ga_sa,162,0.21198702043956086,0.020313023976708415,89
ga_sa,163,0.21062086075242026,0.022210108959499084,89
ga_sa,164,0.21116179418635053,0.02139598329022628,89
ga_sa,165,0.21126687593614402,0.020067025414576674,89
ga_sa,166,0.21386561261929224,0.023167463704201436,89
ga_sa,167,0.21248151850993005,0.01989124985410248,89
ga_sa,168,0.20993576826011123,0.02093438341251596,89
ga_sa,169,0.21307599582716455,0.02261248259740753,89
ga_sa,170,0.21563312116291664,0.022349049795429652,89
ga_sa,171,0.21567314405719235,0.02074689072857915,88
ga_sa,172,0.21440308042864878,0.01912942497461645,88
ga_sa,173,0.2137698929795696,0.021344373968850493,88
ga_sa,174,0.21490325440359417,0.02088958611814755,88
ga_sa,175,0.21117643573122405,0.021029869323354943,88
ga_sa,176,0.21123099529089578,0.020704318114492325,88
ga_sa,177,0.2158800160978264,0.018094585115730293,87
ga_sa,178,0.21600541448542115,0.02089736309331274,87
ga_sa,179,0.21571262338349392,0.020743528436402262,87
ga_sa,180,0.21241729275786278,0.018876116264297894,87
ga_sa,181,0.21192456422997658,0.019650668272469383,87
ga_sa,182,0.21321810268556948,0.017628494157470222,87
ga_sa,183,0.21363084090798246,0.01962897100036481,87
ga_sa,184,0.211876880284489,0.020837626383676984,87
ga_sa,185,0.213564903181696,0.017138388379854323,87
ga_sa,186,0.21679458922042136,0.017466797125936573,87
ga_sa,187,0.21699023778583984,0.021877380368080217,87
ga_sa,188,0.21616154203113397,0.02586391836957294,87
ga_sa,189,0.2168696446654351,0.024656726493499596,87
ga_sa,190,0.21263146962797536,0.02192568394323959,87
ga_sa,191,0.21460780269858334,0.020314227485183706,87
ga_sa,192,0.21703382479647568,0.02081052856869232,84
ga_sa,193,0.21482758874577343,0.01776856893299811,83
ga_sa,194,0.2133875270825879,0.01885452628561109,83
ga_sa,195,0.21431730652800984,0.019294262442591636,83
ga_sa,196,0.2157663291415974,0.018824569521759912,83
ga_sa,197,0.21645020970283657,0.020754232883147625,83
ga_sa,198,0.21504123879560577,0.020835584217213765,83
ga_sa,199,0.2152220419861973,0.02322892184519445,83
ga_sa,200,0.21695544083034146,0.020577686905581982,83
