algorithm,instance,seed,z_value,gap_percent,service_level,avg_inventory,low_rotation_inventory,elapsed_seconds,n_evaluations,is_feasible,size,complexity,case_id
ga,large_seed123,15,1618604106.2818117,18.340245305077644,65.06939683959693,67408.78065000083,0.0,1207.8415749073029,16112,True,large,19200,large_seed123_s15
ga,large_seed123,16,1604093962.9995806,19.07229258978215,64.14949698025106,63522.05193154746,0.0,1090.815150499344,16111,True,large,19200,large_seed123_s16
ga,large_seed123,17,1609585809.8865476,18.795224919021088,64.9208874235552,68098.43127486523,0.0,781.2220146656036,16111,True,large,19200,large_seed123_s17
ga,large_seed123,18,1608077059.7286873,18.8713424620995,64.3224085397195,64006.72319979551,0.0,836.4585785865784,16116,True,large,19200,large_seed123_s18
ga,large_seed123,19,1611715041.8849475,18.68780361568748,64.90509424769112,67328.13219630945,0.0,999.2106318473816,16110,True,large,19200,large_seed123_s19
ga,large_seed123,20,1599439228.680503,19.307127322494576,63.92641602740103,62993.79253800053,0.0,1025.0617008209229,16118,True,large,19200,large_seed123_s20
ga,large_seed123,21,1604982931.0842483,19.0274435031872,64.33299941485575,64549.83063842502,0.0,1128.8648512363434,16115,True,large,19200,large_seed123_s21
ga,large_seed123,22,1611413409.738366,18.703021176919624,64.62016938793806,65559.17253803466,0.0,1137.5849165916443,16124,True,large,19200,large_seed123_s22
ga,large_seed123,23,1605658232.2207215,18.99337406957116,64.56962156770157,66332.4688946182,0.0,1063.5374665260315,16124,True,large,19200,large_seed123_s23
ga,large_seed123,24,1615972571.4403028,18.473008152270957,65.3256382555864,69742.34177829181,0.0,755.1416597366333,16120,True,large,19200,large_seed123_s24
ga,large_seed123,25,1612154383.927286,18.665638490030577,64.98695993652844,67962.38310972574,0.0,758.7016701698303,16114,True,large,19200,large_seed123_s25
ga,large_seed123,26,1624917530.1067276,18.021728480100588,65.98322538904853,72559.51293689478,0.0,942.9242951869963,16119,True,large,19200,large_seed123_s26
ga,large_seed123,27,1591635254.756918,19.70084348432332,64.3204640254422,67466.21055563449,0.0,873.1631906032562,13711,True,large,19200,large_seed123_s27
ga,large_seed123,28,1618255033.1129172,18.357856300398783,65.98630951524895,73943.65304229896,0.0,1259.1857249736786,16121,True,large,19200,large_seed123_s28
ga,large_seed123,29,1611889963.698417,18.67897868294249,64.95865820973164,67859.32528280173,0.0,1342.2767655849457,16122,True,large,19200,large_seed123_s29
ga,large_seed123,30,1604091338.3329043,19.07242500612541,64.46033075131801,65967.79325391029,0.0,2092.0301764011383,16118,True,large,19200,large_seed123_s30
ga,large_seed456,1,1626545050.1951132,18.393412969942023,65.37397904965965,67065.4142087721,0.0,4297.481090545654,16115,True,large,19200,large_seed456_s1
ga,large_seed456,2,1609859681.2409096,19.23054687750057,65.27834693216889,69983.94222794398,0.0,1412.4973692893982,16121,True,large,19200,large_seed456_s2
ga,large_seed456,3,1609299933.0843184,19.258630413613076,65.02810687045117,68202.47323271583,0.0,1372.25355553627,16116,True,large,19200,large_seed456_s3
ga,large_seed456,4,1615380905.4242442,18.95353748155687,65.53898953955836,70974.41063002445,0.0,1298.11812376976,16127,True,large,19200,large_seed456_s4
ga,large_seed456,5,1629983797.4250927,18.220885055597424,65.73302858209007,68599.16750916351,0.0,13592.643455982208,16119,True,large,19200,large_seed456_s5
ga,large_seed456,6,1620847588.8299725,18.67926449104744,65.4261003747248,67737.35154568276,0.0,1213.60169839859,16118,True,large,19200,large_seed456_s6
ga,large_seed456,7,1615688960.193933,18.93808183932328,65.19236365732611,68189.49442366378,0.0,1146.6821353435516,16118,True,large,19200,large_seed456_s7
ga,large_seed456,8,1626032227.8501391,18.419142156675008,65.29847900173704,66678.62489191935,0.0,1136.3755586147308,16117,True,large,19200,large_seed456_s8
ga,large_seed456,9,1608710265.861132,19.28821504120267,64.7321983882022,66047.8475008248,0.0,1149.2177686691284,16117,True,large,19200,large_seed456_s9
ga,large_seed456,10,1618446463.9498086,18.799733091950696,66.02681087923796,73414.34839638759,0.0,1127.9623854160309,16112,True,large,19200,large_seed456_s10
ga,large_seed456,11,1598167378.4200318,19.81716999477561,64.19266462329828,64604.03869802399,0.0,1122.7770597934723,16118,True,large,19200,large_seed456_s11
ga,large_seed456,12,1628062084.6311588,18.317300720411705,66.1358446582887,72089.0178620935,0.0,1116.302315235138,16118,True,large,19200,large_seed456_s12
ga,large_seed456,13,1629635455.2128816,18.23836198871627,65.90440354194443,70147.53495374946,0.0,1125.774045228958,16122,True,large,19200,large_seed456_s13
ga,large_seed456,14,1625337056.767558,18.45402009592707,66.0561019305486,72211.82930284504,0.0,1110.803913116455,16122,True,large,19200,large_seed456_s14
ga,large_seed456,15,1593541965.611162,20.049234979936465,64.48962454159056,67605.20383897911,0.0,1129.7554340362549,16113,True,large,19200,large_seed456_s15
ga,large_seed456,16,1624137019.0774148,18.51422806876389,65.04545584882787,65294.448756678365,0.0,807.7331337928772,16125,True,large,19200,large_seed456_s16
ga,large_seed456,17,1626164157.2204506,18.41252303128475,65.99781793841578,71571.67560638745,0.0,614.1986961364746,16117,True,large,19200,large_seed456_s17
ga,large_seed456,18,1619443357.5972536,18.74971720816674,65.30009519945783,68114.46033508412,0.0,615.9059565067291,16123,True,large,19200,large_seed456_s18
ga,large_seed456,19,1618886808.2448804,18.77764025472208,64.97233281447976,65836.37273932474,0.0,627.922167301178,16114,True,large,19200,large_seed456_s19
ga,large_seed456,20,1630848120.7785883,18.17752045345457,66.32041898358152,72748.90400846799,0.0,715.7619848251343,16118,True,large,19200,large_seed456_s20
ga,large_seed456,21,1621121037.4453654,18.66554509961242,65.55415546528532,69377.49652120736,0.0,676.8741710186005,16122,True,large,19200,large_seed456_s21
ga,large_seed456,22,1629463485.349184,18.24699001512519,65.35014271854975,66293.7382840871,0.0,682.292400598526,16125,True,large,19200,large_seed456_s22
ga,large_seed456,23,1618141471.8158305,18.81503507643737,65.69929294114462,71120.63724418143,0.0,709.1314659118652,16116,True,large,19200,large_seed456_s23
ga,large_seed456,24,1606508459.689134,19.39868347672305,64.8774401195492,67419.51813772206,0.0,911.646755695343,16117,True,large,19200,large_seed456_s24
ga,large_seed456,25,1634433460.0360942,17.997637762769273,65.91319784641499,69228.34899985274,0.0,3930.934370994568,16110,True,large,19200,large_seed456_s25
ga,large_seed456,26,1622791311.03328,18.58174457598118,65.1852696401746,66726.38631398782,0.0,3351.669770717621,16126,True,large,19200,large_seed456_s26
ga,large_seed456,27,1631525646.5087438,18.14352781214629,65.58649860762993,67353.88101253724,0.0,949.0139253139496,16120,True,large,19200,large_seed456_s27
ga,large_seed456,28,1624685737.463295,18.48669791538329,65.45463350909206,67960.65231066756,0.0,1302.056405544281,16120,True,large,19200,large_seed456_s28
ga,large_seed456,29,1617329125.28094,18.855791911417228,65.00407172999604,66142.23431805504,0.0,1143.1367933750153,16123,True,large,19200,large_seed456_s29
ga,large_seed456,30,1606333688.5859573,19.407452046176463,64.88471521904688,67940.31736787158,0.0,1598.559138059616,16111,True,large,19200,large_seed456_s30
sa,small_seed42,1,514861522.9600281,9.916129357176844,54.84201446379766,16753.084546356567,397.9738151740946,13.699708938598633,788,True,small,1440,small_seed42_s1
sa,small_seed42,2,524189622.5877597,8.284018036492318,55.25661216976889,17104.982067712834,390.7738151740947,13.494262218475342,771,True,small,1440,small_seed42_s2
sa,small_seed42,3,535152615.1906085,6.365854096379953,55.73127145886485,17294.601858588143,459.9738151740946,15.339154243469238,801,True,small,1440,small_seed42_s3
sa,small_seed42,4,514097407.2886095,10.04982452418892,54.82167938883566,16990.709346427135,260.5138137232485,13.552820444107056,744,True,small,1440,small_seed42_s4
sa,small_seed42,5,422982141.8805967,25.992005900285186,50.86564253511825,15174.626334766084,455.9738151740946,12.676632404327393,793,True,small,1440,small_seed42_s5
sa,small_seed42,6,522718158.40675485,8.54147598008675,55.21508965905896,17511.278515788534,361.5102287112891,11.942396640777588,734,True,small,1440,small_seed42_s6
sa,small_seed42,7,537238034.4917196,6.000974154532125,55.8232410018174,17373.660844390608,485.17381517409456,12.340137243270874,730,True,small,1440,small_seed42_s7
sa,small_seed42,8,535490591.7668557,6.306719286693811,55.75064379511095,17416.01260247183,454.7738151740947,14.017199516296388,807,True,small,1440,small_seed42_s8
sa,small_seed42,9,514215345.9563018,10.02918912765918,54.831617060149526,17063.848998161604,309.76744670041853,13.37308645248413,803,True,small,1440,small_seed42_s9
sa,small_seed42,10,514503681.6877597,9.978739836779909,54.82754622576621,16744.777484379498,425.57381517409465,13.443891048431396,732,True,small,1440,small_seed42_s10
sa,small_seed42,11,482200691.4786624,15.6307030571867,53.42962169853164,16191.377195239837,359.17381517409467,16.51776361465454,807,True,small,1440,small_seed42_s11
sa,small_seed42,12,492354731.80433255,13.854079218720724,53.87887414565707,16579.923850591094,369.52995638732784,15.894776582717896,787,True,small,1440,small_seed42_s12
sa,small_seed42,13,477969781.3797736,16.37097348147184,53.27394359748,16665.46722270897,466.9738151740946,16.74833917617798,767,True,small,1440,small_seed42_s13
sa,small_seed42,14,514738392.88648,9.93767307936836,54.849982786040464,16996.363479753745,358.310228711289,12.956207036972046,777,True,small,1440,small_seed42_s14
sa,small_seed42,15,527519307.466642,7.701432450787387,55.40380870565146,17245.18783864234,453.3738151740946,12.42156147956848,734,True,small,1440,small_seed42_s15
sa,small_seed42,16,541255504.3426293,5.298048769313759,56.006459863177774,17616.353899693473,454.9738151740946,12.375410795211792,745,True,small,1440,small_seed42_s16
sa,small_seed42,17,517576677.22270286,9.441066462657355,54.99553971974272,17502.808412854556,387.5102287112891,13.240480899810793,811,True,small,1440,small_seed42_s17
sa,small_seed42,18,507250182.1504892,11.24786422243338,54.50513614260668,16452.184754177717,399.110228711289,13.579265356063845,793,True,small,1440,small_seed42_s18
sa,small_seed42,19,521234219.4915058,8.801116592798696,55.12960213700907,17070.51691389445,475.3738151740946,11.906579494476318,730,True,small,1440,small_seed42_s19
sa,small_seed42,20,537055057.808367,6.032989069492214,55.8126881465314,17308.068987184717,400.52995638732784,12.191992998123167,754,True,small,1440,small_seed42_s20
sa,small_seed42,21,530832025.1134588,7.1218155738913245,55.54564141098511,17248.717838351953,491.17381517409456,15.64889359474182,860,True,small,1440,small_seed42_s21
sa,small_seed42,22,536578783.6791964,6.116321412519261,55.78744897335476,17209.99625917653,421.3299563873279,12.882058143615724,740,True,small,1440,small_seed42_s22
sa,small_seed42,23,523167250.8906086,8.462899532987816,55.20768387189237,17001.39727525481,447.17381517409456,13.77448058128357,777,True,small,1440,small_seed42_s23
sa,small_seed42,24,505192177.4415183,11.607947510303472,54.43267529058347,16742.87303889101,253.3738151740946,13.150647640228271,740,True,small,1440,small_seed42_s24
sa,small_seed42,25,500196723.1209048,12.4819880838408,54.22125807259089,16755.058322392746,280.9138137232484,12.120834112167358,697,True,small,1440,small_seed42_s25
sa,small_seed42,26,506689593.808367,11.345948785842335,54.48152530318339,16453.420653851386,400.92995638732793,12.891301155090332,700,True,small,1440,small_seed42_s26
sa,small_seed42,27,511547968.7522559,10.495892604787237,54.70794309908831,16868.24571518219,338.17381517409467,13.386098384857178,744,True,small,1440,small_seed42_s27
sa,small_seed42,28,437735364.4171761,23.41067610327648,51.50394936642396,15422.906902579038,431.52995638732784,12.734838724136353,763,True,small,1440,small_seed42_s28
sa,small_seed42,29,540137213.3706019,5.493712991192262,55.95499968115397,17558.889531986784,399.7738151740947,15.035519361495972,799,True,small,1440,small_seed42_s29
sa,small_seed42,30,544721137.8212103,4.6916766399982,56.148124899717565,17511.103705839327,431.52995638732784,14.855425357818604,833,True,small,1440,small_seed42_s30
sa,small_seed123,1,544648315.1733704,5.816141119126836,56.54439161315904,17641.464580858927,215.42373801171084,13.678553342819214,760,True,small,1440,small_seed123_s1
sa,small_seed123,2,530341398.0329956,8.290179186316081,55.907050353924895,17213.650730963007,186.0237380117109,11.49388551712036,771,True,small,1440,small_seed123_s2
sa,small_seed123,3,541309563.1876149,6.393498171566316,56.38835858466778,17401.81235467985,215.42373801171084,13.470461368560793,801,True,small,1440,small_seed123_s3
sa,small_seed123,4,509330372.74582887,11.923531912210498,54.98241018508778,16805.929172458953,161.44418176203237,12.625098943710327,742,True,small,1440,small_seed123_s4
sa,small_seed123,5,429011545.128038,25.812746135563447,51.450614968761776,15284.304593451156,196.2237380117109,17.617573499679565,793,True,small,1440,small_seed123_s5
sa,small_seed123,6,528886051.6101781,8.541846433401554,55.86494620337963,17615.316959523414,56.42373801171084,15.470854759216309,734,True,small,1440,small_seed123_s6
sa,small_seed123,7,543343618.414783,6.041757121177644,56.47999702997216,17481.586180466493,183.62373801171088,17.06239676475525,730,True,small,1440,small_seed123_s7
sa,small_seed123,8,486257384.0179435,15.913451744451969,53.92815527829763,15599.292679588623,215.42373801171084,19.91866946220398,777,True,small,1440,small_seed123_s8
sa,small_seed123,9,520366131.9113762,10.015162134989463,55.47610198952045,17172.82155872698,135.7954042096236,20.825411558151245,803,True,small,1440,small_seed123_s9
sa,small_seed123,10,520655855.1652701,9.965061449282652,55.47197413162386,16853.322083108982,210.82373801171093,17.258352994918823,732,True,small,1440,small_seed123_s10
sa,small_seed123,11,488353011.52887136,15.551063244832214,54.05446772993341,16299.906358806478,172.77496045930206,22.239685773849487,807,True,small,1440,small_seed123_s11
sa,small_seed123,12,498407672.9281129,13.812350787749352,54.506055383820815,16683.010136794925,39.77496045930207,22.13497757911682,788,True,small,1440,small_seed123_s12
sa,small_seed123,13,484089688.317108,16.288302708452793,53.89513241512487,16770.39232509261,38.02833380208733,20.604361295700077,767,True,small,1440,small_seed123_s13
sa,small_seed123,14,520855099.7079448,9.930606885911644,55.49343899268615,17104.16390520454,195.84418176203235,21.16613221168518,777,True,small,1440,small_seed123_s14
sa,small_seed123,15,533555507.0649729,7.734376142292838,56.05235095188501,17352.95655541376,178.02373801171086,16.896693468093872,734,True,small,1440,small_seed123_s15
sa,small_seed123,16,547411415.0032117,5.338329295978707,56.66740177847755,17723.786294791873,197.02373801171095,17.319295167922974,745,True,small,1440,small_seed123_s16
sa,small_seed123,17,523629026.4853724,9.450922801939118,55.63873959064627,17609.22535591907,115.44418176203236,18.93785047531128,811,True,small,1440,small_seed123_s17
sa,small_seed123,18,513405848.437615,11.218776170323318,55.1450477862136,16559.82422967985,201.0237380117109,16.36938977241516,793,True,small,1440,small_seed123_s18
sa,small_seed123,19,527383489.2107674,8.80167855083087,55.778261187551145,17179.791237137506,215.42373801171084,16.81770086288452,730,True,small,1440,small_seed123_s19
sa,small_seed123,20,543213342.4951115,6.064285215898757,56.47091574259966,17414.929213708598,205.42373801171084,18.003520488739014,754,True,small,1440,small_seed123_s20
sa,small_seed123,21,536982500.7026671,7.141759813248467,56.200128264583086,17357.649156054234,215.42373801171084,20.118195295333862,860,True,small,1440,small_seed123_s21
sa,small_seed123,22,542736746.6226588,6.146701037528528,56.44532302364078,17316.95584494544,215.42373801171084,17.828172206878662,740,True,small,1440,small_seed123_s22
sa,small_seed123,23,529275490.414783,8.474502335579519,55.85586491600713,17109.068680466487,215.42373801171084,17.833931922912598,777,True,small,1440,small_seed123_s23
sa,small_seed123,24,519721044.6753905,10.12671449548946,55.43895126845111,16991.897151440047,172.77496045930206,15.670814275741575,742,True,small,1440,small_seed123_s24
sa,small_seed123,25,506317031.4909872,12.444616986008224,54.856097733452,16863.483591552067,172.3749604593021,8.708589315414429,697,True,small,1440,small_seed123_s25
sa,small_seed123,26,512846641.5358054,11.315477587472616,55.12110621041335,16560.561079102557,160.17496045930216,6.232323884963989,700,True,small,1440,small_seed123_s26
sa,small_seed123,27,517629803.2328869,10.488344529805998,55.34813839472604,16975.082552135464,137.9749604593021,6.027412176132202,744,True,small,1440,small_seed123_s27
sa,small_seed123,28,443785953.1418662,23.25786673787377,52.09786308694775,15526.515361579804,19.57955624967849,6.067768335342407,763,True,small,1440,small_seed123_s28
sa,small_seed123,29,546171794.8857167,5.55269185427448,56.61126291108386,17667.20691137904,195.84418176203235,6.459547281265259,799,True,small,1440,small_seed123_s29
sa,small_seed123,30,550876396.5184534,4.739143874919487,56.81105123327902,17618.77531833586,0.0,7.479692697525024,833,True,small,1440,small_seed123_s30
sa,small_seed456,1,518112567.6628304,9.89502837100449,55.28948515971946,16648.01224367184,162.95531489644657,7.252279281616211,788,True,small,1440,small_seed456_s1
sa,small_seed456,2,527624110.4128304,8.240875696224242,55.7125486962447,16998.88661867184,133.5553148964466,7.812296390533447,771,True,small,1440,small_seed456_s2
sa,small_seed456,3,538447629.832623,6.358557120850569,56.18515879546481,17185.985390951646,108.5553148964466,7.997021913528442,801,True,small,1440,small_seed456_s3
sa,small_seed456,4,517382053.6905571,10.022072077053132,55.26978782172871,16882.83737485886,131.75531489644663,7.541826725006103,744,True,small,1440,small_seed456_s4
sa,small_seed456,5,426312095.2241792,25.8600511882004,51.29160217420859,15068.432828245255,162.95531489644657,8.39937686920166,793,True,small,1440,small_seed456_s5
sa,small_seed456,6,526182832.6571793,8.491528352399449,55.67123163786529,17400.68631907877,162.95531489644657,7.1485583782196045,734,True,small,1440,small_seed456_s6
sa,small_seed456,7,540499291.887327,6.001752513571308,56.27688018620467,17267.673153533913,131.1553148964466,5.63777494430542,730,True,small,1440,small_seed456_s7
sa,small_seed456,8,483549772.74968326,15.905845034101867,53.749666139129815,15385.661293383186,162.95531489644657,7.117987871170044,777,True,small,1440,small_seed456_s8
sa,small_seed456,9,517502403.3219396,10.001142069178211,55.28007359678506,16957.583310585953,93.75531489644663,6.637227773666382,803,True,small,1440,small_seed456_s9
sa,small_seed456,10,517916783.8345783,9.929077142238986,55.280183857773416,16638.677890408533,162.95531489644657,6.214637994766235,732,True,small,1440,small_seed456_s10
sa,small_seed456,11,485500181.2633144,15.566649433079412,53.86961503377462,16081.459222266703,0.0,7.640316247940063,807,True,small,1440,small_seed456_s11
sa,small_seed456,12,495695117.0244365,13.79364785996733,54.32302327856495,16470.86845499718,70.96662761362984,6.580498456954956,788,True,small,1440,small_seed456_s12
sa,small_seed456,13,481239306.0724858,16.307658360765075,53.712264727610126,16557.78046321201,138.75531489644663,5.583320379257202,767,True,small,1440,small_seed456_s13
sa,small_seed456,14,518151502.1878424,9.888257266633442,55.30264490537127,16889.444782783445,162.95531489644657,6.343324422836304,777,True,small,1440,small_seed456_s14
sa,small_seed456,15,530850066.63627225,7.679849556092528,55.85716316736783,17138.77410266407,162.95531489644657,6.033888101577759,734,True,small,1440,small_seed456_s15
sa,small_seed456,16,544562161.9405572,5.295178665092794,56.46233916861426,17507.250083192197,120.5553148964467,6.348481893539429,745,True,small,1440,small_seed456_s16
sa,small_seed456,17,520927892.15588766,9.405415206981749,55.44680327185782,17393.933680548645,162.95531489644657,6.927377462387085,811,True,small,1440,small_seed456_s17
sa,small_seed456,18,510701852.1558876,11.183826119176809,54.95699245845466,16345.208680548643,162.95531489644657,6.681409358978272,793,True,small,1440,small_seed456_s18
sa,small_seed456,19,524533009.8982167,8.778449076132858,55.579857472546855,16960.738196859544,76.58868728281675,6.68182897567749,730,True,small,1440,small_seed456_s19
sa,small_seed456,20,540344531.5813739,6.028666882856144,56.26706695824127,17201.08823852086,152.95531489644657,8.427738428115845,754,True,small,1440,small_seed456_s20
sa,small_seed456,21,534125107.66407967,7.110287076213788,55.99840818433452,17140.540437769298,93.75531489644663,9.851758003234863,860,True,small,1440,small_seed456_s21
sa,small_seed456,22,539865431.2716925,6.111987231571136,56.24167542778056,17103.810546765704,162.95531489644657,6.728440046310425,740,True,small,1440,small_seed456_s22
sa,small_seed456,23,526444791.99889934,8.445970995703568,55.65763084826008,16891.052196669923,76.58868728281675,6.824112415313721,777,True,small,1440,small_seed456_s23
sa,small_seed456,24,517025404.5150337,10.084096945484724,55.24858551793882,16774.835263164612,44.56662761362986,5.33886194229126,742,True,small,1440,small_seed456_s24
sa,small_seed456,25,503621066.36063385,12.415245781645854,54.67009405764699,16644.651093327437,30.166627613629885,5.295108318328857,697,True,small,1440,small_seed456_s25
sa,small_seed456,26,509978569.6585652,11.309612199207573,54.92786849684633,16346.48517723536,86.36662761362982,6.26389217376709,700,True,small,1440,small_seed456_s26
sa,small_seed456,27,514930222.77741,10.448470062079393,55.15848653888472,16759.24934123687,106.35531489644666,7.425270080566406,744,True,small,1440,small_seed456_s27
sa,small_seed456,28,441078926.4989327,23.29195113406754,51.93376217037595,15312.847489859252,57.76662761362991,7.176771402359009,763,True,small,1440,small_seed456_s28
sa,small_seed456,29,543444963.7716924,5.489470630955784,56.41077640498951,17451.360546765707,162.95531489644657,6.90134596824646,799,True,small,1440,small_seed456_s29
sa,small_seed456,30,548010157.5216925,4.69553765384198,56.60452858888023,17404.219921765707,162.95531489644657,7.629047155380249,833,True,small,1440,small_seed456_s30
sa,medium_seed42,1,537920676.7897112,5.836753902227212,55.884135558006,17652.146453046873,490.4914215085977,14.77905011177063,760,True,medium,3600,medium_seed42_s1
sa,medium_seed42,2,523523524.1474557,8.3569816715901,55.25193539000927,17224.759209960957,373.1034121482811,15.877444744110107,771,True,medium,3600,medium_seed42_s2
sa,medium_seed42,3,534486512.4824994,6.437905842937215,55.72702714864332,17413.36885640415,571.3854187049747,16.275409698486328,801,True,medium,3600,medium_seed42_s3
sa,medium_seed42,4,513405985.2049587,10.128061220031745,54.8155383008948,17109.74440197685,473.91817106966926,13.549207925796509,744,True,medium,3600,medium_seed42_s4
sa,medium_seed42,5,422307610.15043366,26.0748709997939,50.85551527902192,15294.323908211045,429.5427019377677,13.83362865447998,793,True,medium,3600,medium_seed42_s5
sa,medium_seed42,6,522060075.5570037,8.613158977501762,55.21036398379825,17628.80664644145,302.01216826604616,14.47269606590271,734,True,medium,3600,medium_seed42_s6
sa,medium_seed42,7,536550983.8616141,6.07651923907298,55.8184654317165,17492.783982895453,516.2914215085978,12.932889461517334,730,True,medium,3600,medium_seed42_s7
sa,medium_seed42,8,479548612.394545,16.054808909296256,53.30170724057588,15610.708864139384,569.946128915488,10.698932647705078,777,True,medium,3600,medium_seed42_s8
sa,medium_seed42,9,513543837.3126218,10.103930149226947,54.8263133474047,17184.173022865343,380.3181710696692,11.195293426513672,803,True,medium,3600,medium_seed42_s9
sa,medium_seed42,10,513836716.6274556,10.05266149905304,54.822364192495456,16864.76029329429,399.30341214828127,13.588414430618286,732,True,medium,3600,medium_seed42_s10
sa,medium_seed42,11,481531327.4922064,15.707733777704236,53.422667043574,16311.024547431723,357.1734219271534,15.124220371246338,807,True,medium,3600,medium_seed42_s11
sa,medium_seed42,12,491686413.6432864,13.930081574232512,53.872295168962346,16698.002628263563,344.7728784765595,17.227935075759888,788,True,medium,3600,medium_seed42_s12
sa,medium_seed42,13,477283041.6055922,16.451398051444972,53.26622249294536,16784.82875086457,269.5007716080229,12.039090871810911,767,True,medium,3600,medium_seed42_s13
sa,medium_seed42,14,514059887.3620063,10.013595365873837,54.84431928734431,17115.382397818532,387.8521317191111,12.39362406730652,777,True,medium,3600,medium_seed42_s14
sa,medium_seed42,15,526844484.1129485,7.775646199643178,55.39902544020213,17364.958882479295,422.0788812801825,10.664986848831177,734,True,medium,3600,medium_seed42_s15
sa,medium_seed42,16,540593134.8382034,5.368938970092673,56.00266607864346,17735.075087785925,512.7181710696693,12.372003555297852,745,True,medium,3600,medium_seed42_s16
sa,medium_seed42,17,516882419.6253032,9.519509877816589,54.9894472989542,17620.991765751853,249.02596926174735,13.303372621536257,811,True,medium,3600,medium_seed42_s17
sa,medium_seed42,18,506586931.224993,11.3217395554725,54.49957445015111,16571.228189627538,433.87888128018255,10.84081220626831,793,True,medium,3600,medium_seed42_s18
sa,medium_seed42,19,520564046.0870194,8.87503958040471,55.1246493213896,17190.27680958374,445.5427019377677,11.17751955986023,730,True,medium,3600,medium_seed42_s19
sa,medium_seed42,20,536388816.8181627,6.104906649857405,55.80853970984138,17426.9040528367,559.946128915488,11.108190774917604,754,True,medium,3600,medium_seed42_s20
sa,medium_seed42,21,530162077.1182141,7.194900115533844,55.54117850911173,17368.42933423445,482.452131719111,12.63092303276062,860,True,medium,3600,medium_seed42_s21
sa,medium_seed42,22,535911383.0895631,6.188481629629147,55.78327081586999,17329.154798886462,571.3854187049747,13.718911170959473,740,True,medium,3600,medium_seed42_s22
sa,medium_seed42,23,522482663.4196636,8.539184790179114,55.20220225317255,17120.06640758646,569.946128915488,13.256502628326416,777,True,medium,3600,medium_seed42_s23
sa,medium_seed42,24,512967839.46030825,10.20475882129599,54.79181068903396,17002.354853348294,424.146128915488,12.33815336227417,742,True,medium,3600,medium_seed42_s24
sa,medium_seed42,25,499524822.7199721,12.55796469018212,54.21492945134896,16872.98512505446,444.0161386943604,9.59333324432373,697,True,medium,3600,medium_seed42_s25
sa,medium_seed42,26,506021990.7192497,11.420632634263182,54.475809334253,16572.578400319515,460.7221414979834,8.513818502426147,700,True,medium,3600,medium_seed42_s26
sa,medium_seed42,27,510862229.7769516,10.57334670303172,54.70171422812204,16985.93121397494,421.9728784765596,10.933638095855711,744,True,medium,3600,medium_seed42_s27
sa,medium_seed42,28,437068277.326975,23.491009854676896,51.49457375881475,15540.532139483566,329.73491857512886,10.832932233810425,763,True,medium,3600,medium_seed42_s28
sa,medium_seed42,29,539455992.4832482,5.567996228974927,55.95052753910183,17677.757006769127,569.946128915488,10.219236373901367,799,True,medium,3600,medium_seed42_s29
sa,medium_seed42,30,544054546.9612682,4.76301728748485,56.14437146197741,17629.999257135067,571.3854187049747,12.83221960067749,833,True,medium,3600,medium_seed42_s30
sa,medium_seed123,1,543806047.6621745,5.717999393750203,56.44881877323502,17387.904747163084,305.9185067875778,12.728434085845947,760,True,medium,3600,medium_seed123_s1
sa,medium_seed123,2,529501036.01046747,8.198120979408804,55.81373844598578,16959.550501694135,233.53868508875792,15.6148579120636,771,True,medium,3600,medium_seed123_s2
sa,medium_seed123,3,540461555.7534937,6.2978483849804885,56.293339263066486,17149.875562125184,345.71850678757767,15.298250913619995,801,True,medium,3600,medium_seed123_s3
sa,medium_seed123,4,508486822.7876041,11.841445786728114,54.8923783857278,16552.756234642802,227.13868508875785,11.78285002708435,742,True,medium,3600,medium_seed123_s4
sa,medium_seed123,5,428174042.2817752,25.76561903359151,51.37311201270677,15029.445796529277,307.71716640902844,12.835245847702026,793,True,medium,3600,medium_seed123_s5
sa,medium_seed123,6,528034810.9255659,8.45232674806084,55.77178365752759,17364.46213782864,289.9386850887578,11.495184659957886,734,True,medium,3600,medium_seed123_s6
sa,medium_seed123,7,542498563.5352837,5.944683557661447,56.38465262618134,17228.84408940574,308.9185067875777,8.909544706344604,730,True,medium,3600,medium_seed123_s7
sa,medium_seed123,8,523519612.0662267,9.23514625406606,55.54062099955217,16630.07589968549,159.48248177502012,7.215892553329468,756,True,medium,3600,medium_seed123_s8
sa,medium_seed123,9,519526157.7274875,9.927508661591066,55.38431884647269,16918.74471790947,347.11850678757764,7.647523641586304,803,True,medium,3600,medium_seed123_s9
sa,medium_seed123,10,519813963.56767,9.877610521408146,55.38020563191797,16599.655552372154,301.11850678757764,6.787937879562378,732,True,medium,3600,medium_seed123_s10
sa,medium_seed123,11,487513729.1562382,15.477641513068718,53.96772775382605,16045.518121133353,234.33868508875776,7.6115381717681885,807,True,medium,3600,medium_seed123_s11
sa,medium_seed123,12,497550554.4993088,13.737513801822542,54.41771342611276,16433.72219159313,148.84445661654036,7.222090721130371,788,True,medium,3600,medium_seed123_s12
sa,medium_seed123,13,483238896.4248715,16.218787706464326,53.80895767201376,16519.434274191684,291.9185067875778,6.783535480499268,767,True,medium,3600,medium_seed123_s13
sa,medium_seed123,14,520011604.256391,9.843344702530404,55.40159434760251,16850.869732472536,129.44445661654038,7.10777735710144,777,True,medium,3600,medium_seed123_s14
